Batting_team,Bowling_team,city,Runs_left,Balls_left,Wickets_left,Total_score,crr,rrr,result
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,157,80,7,182,3.9,11.78,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,157,79,7,182,3.8,11.92,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,156,78,7,182,3.86,12.0,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,156,77,7,182,3.77,12.16,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,156,76,7,182,3.68,12.32,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,156,75,7,182,3.6,12.48,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,152,74,7,182,4.04,12.32,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,152,73,7,182,3.96,12.49,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,152,72,7,182,3.88,12.67,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,152,71,7,182,3.8,12.85,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,151,70,7,182,3.84,12.94,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,150,69,7,182,3.88,13.04,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,144,68,7,182,4.5,12.71,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,143,67,7,182,4.53,12.81,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,142,66,7,182,4.56,12.91,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,141,65,7,182,4.58,13.02,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,140,64,7,182,4.61,13.12,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,140,63,6,182,4.53,13.33,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,139,62,6,182,4.55,13.45,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,138,61,6,182,4.58,13.57,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,137,60,6,182,4.6,13.7,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,133,59,6,182,4.92,13.53,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,133,58,5,182,4.84,13.76,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,132,57,5,182,4.86,13.89,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,128,56,5,182,5.16,13.71,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,128,55,4,182,5.08,13.96,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,127,54,4,182,5.09,14.11,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,127,53,4,182,5.01,14.38,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,127,52,3,182,4.94,14.65,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,125,51,3,182,5.04,14.71,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,123,50,3,182,5.14,14.76,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,123,49,3,182,5.07,15.06,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,123,48,3,182,5.0,15.38,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,122,47,3,182,5.01,15.57,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,118,46,3,182,5.27,15.39,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,118,45,2,182,5.2,15.73,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,117,44,2,182,5.21,15.95,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,117,43,2,182,5.14,16.33,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,116,42,2,182,5.15,16.57,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,114,41,2,182,5.24,16.68,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,114,40,1,182,5.17,17.1,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,113,39,1,182,5.19,17.38,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,112,38,1,182,5.2,17.68,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,111,37,1,182,5.2,18.0,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,111,36,1,182,5.14,18.5,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,107,35,1,182,5.36,18.34,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,106,34,1,182,5.37,18.71,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,101,34,1,182,5.72,17.82,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,95,33,1,182,6.07,17.27,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,95,32,1,182,6.0,17.81,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,94,31,1,182,6.0,18.19,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,93,30,1,182,6.0,18.6,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,93,29,1,182,5.93,19.24,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,91,28,1,182,6.0,19.5,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,91,27,1,182,5.94,20.22,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,91,26,1,182,5.87,21.0,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,91,25,1,182,5.81,21.84,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,91,24,1,182,5.75,22.75,0
Biratnagar Kings,Sudurpaschim Royals,Kathmandu,91,23,0,182,5.69,23.74,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,158,114,7,161,4.0,8.32,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,158,113,7,161,3.43,8.39,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,158,112,7,161,3.0,8.46,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,158,111,7,161,2.67,8.54,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,158,110,7,161,2.4,8.62,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,158,109,7,161,2.18,8.7,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,158,108,7,161,2.0,8.78,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,157,107,7,161,2.31,8.8,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,157,106,7,161,2.14,8.89,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,157,105,7,161,2.0,8.97,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,157,104,7,161,1.88,9.06,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,157,103,7,161,1.76,9.15,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,156,102,7,161,2.0,9.18,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,156,101,6,161,1.89,9.27,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,156,100,6,161,1.8,9.36,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,99,6,161,2.0,9.39,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,98,5,161,1.91,9.49,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,97,5,161,1.83,9.59,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,96,4,161,1.75,9.69,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,95,4,161,1.68,9.79,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,94,4,161,1.62,9.89,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,93,4,161,1.56,10.0,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,92,4,161,1.5,10.11,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,91,4,161,1.45,10.22,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,90,4,161,1.4,10.33,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,155,89,4,161,1.35,10.45,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,151,88,4,161,2.06,10.3,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,151,87,4,161,2.0,10.41,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,151,86,4,161,1.94,10.53,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,147,85,4,161,2.57,10.38,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,146,84,4,161,2.67,10.43,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,145,83,4,161,2.76,10.48,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,145,82,3,161,2.68,10.61,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,144,81,3,161,2.77,10.67,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,143,80,3,161,2.85,10.72,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,143,79,3,161,2.78,10.86,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,142,79,3,161,2.93,10.78,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,141,78,3,161,3.0,10.85,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,141,77,3,161,2.93,10.99,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,141,76,3,161,2.86,11.13,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,140,75,3,161,2.93,11.2,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,139,74,3,161,3.0,11.27,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,133,73,3,161,3.7,10.93,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,133,72,3,161,3.62,11.08,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,133,71,3,161,3.55,11.24,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,133,70,3,161,3.48,11.4,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,132,69,3,161,3.53,11.48,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,128,68,3,161,3.92,11.29,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,127,68,3,161,4.04,11.21,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,122,68,3,161,4.62,10.76,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,121,67,3,161,4.64,10.84,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,120,66,3,161,4.67,10.91,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,119,65,3,161,4.69,10.98,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,119,64,3,161,4.61,11.16,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,119,63,3,161,4.53,11.33,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,117,62,3,161,4.66,11.32,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,117,61,3,161,4.58,11.51,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,117,60,3,161,4.5,11.7,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,115,59,3,161,4.62,11.69,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,115,58,2,161,4.55,11.9,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,109,57,2,161,5.05,11.47,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,109,56,2,161,4.97,11.68,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,108,55,2,161,4.98,11.78,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,108,54,2,161,4.91,12.0,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,107,53,2,161,4.93,12.11,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,103,52,2,161,5.21,11.88,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,103,51,2,161,5.13,12.12,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,103,50,2,161,5.06,12.36,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,103,49,2,161,4.99,12.61,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,99,48,2,161,5.25,12.38,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,97,48,2,161,5.42,12.12,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,91,47,2,161,5.84,11.62,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,90,46,2,161,5.84,11.74,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,90,45,2,161,5.76,12.0,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,89,45,2,161,5.84,11.87,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,88,44,2,161,5.84,12.0,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,88,43,1,161,5.77,12.28,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,88,42,1,161,5.69,12.57,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,88,41,1,161,5.62,12.88,0
Pokhara Avengers,Chitwan Rhinos,Kathmandu,88,40,0,161,5.55,13.2,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,145,114,10,149,5.0,7.63,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,144,113,10,149,5.14,7.65,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,142,112,10,149,6.0,7.61,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,142,111,10,149,5.33,7.68,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,141,110,9,149,5.4,7.69,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,141,109,9,149,4.91,7.76,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,141,108,9,149,4.5,7.83,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,141,107,9,149,4.15,7.91,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,139,106,9,149,4.71,7.87,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,139,105,9,149,4.4,7.94,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,138,104,9,149,4.5,7.96,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,138,103,9,149,4.24,8.04,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,138,102,9,149,4.0,8.12,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,138,101,9,149,3.79,8.2,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,138,100,8,149,3.6,8.28,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,138,99,8,149,3.43,8.36,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,137,98,8,149,3.55,8.39,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,136,98,8,149,3.82,8.33,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,136,97,8,149,3.65,8.41,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,136,96,8,149,3.5,8.5,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,136,95,8,149,3.36,8.59,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,135,94,8,149,3.46,8.62,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,134,93,8,149,3.56,8.65,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,130,92,8,149,4.29,8.48,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,129,91,8,149,4.34,8.51,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,125,90,8,149,5.0,8.33,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,125,89,8,149,4.84,8.43,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,124,88,8,149,4.88,8.45,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,120,87,8,149,5.45,8.28,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,120,86,8,149,5.29,8.37,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,114,85,8,149,6.17,8.05,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,113,84,8,149,6.17,8.07,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,113,83,8,149,6.0,8.17,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,112,82,8,149,6.0,8.2,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,111,81,8,149,6.0,8.22,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,109,80,8,149,6.15,8.17,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,109,79,7,149,6.0,8.28,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,109,78,7,149,5.86,8.38,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,109,77,6,149,5.72,8.49,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,108,76,6,149,5.73,8.53,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,108,75,6,149,5.6,8.64,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,107,74,6,149,5.61,8.68,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,107,73,6,149,5.49,8.79,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,107,72,6,149,5.38,8.92,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,106,71,6,149,5.39,8.96,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,106,70,6,149,5.28,9.09,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,106,69,6,149,5.18,9.22,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,106,68,6,149,5.08,9.35,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,106,67,6,149,4.98,9.49,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,105,66,6,149,5.0,9.55,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,103,65,6,149,5.13,9.51,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,102,64,6,149,5.14,9.56,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,101,63,6,149,5.16,9.62,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,100,62,6,149,5.17,9.68,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,99,61,6,149,5.19,9.74,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,98,60,6,149,5.2,9.8,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,98,59,6,149,5.11,9.97,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,97,58,6,149,5.13,10.03,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,96,57,6,149,5.14,10.11,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,96,56,6,149,5.06,10.29,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,95,55,6,149,5.08,10.36,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,94,55,6,149,5.17,10.25,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,94,54,6,149,5.09,10.44,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,93,53,6,149,5.1,10.53,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,93,52,6,149,5.03,10.73,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,92,51,6,149,5.04,10.82,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,91,50,6,149,5.06,10.92,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,87,49,6,149,5.32,10.65,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,81,48,6,149,5.75,10.12,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,81,47,6,149,5.67,10.34,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,80,46,6,149,5.68,10.43,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,76,45,6,149,5.92,10.13,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,74,44,6,149,6.0,10.09,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,74,43,6,149,5.92,10.33,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,73,42,6,149,5.92,10.43,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,72,42,6,149,6.0,10.29,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,72,41,6,149,5.92,10.54,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,71,40,6,149,5.92,10.65,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,70,39,6,149,5.93,10.77,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,70,38,6,149,5.85,11.05,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,69,37,6,149,5.86,11.19,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,67,36,6,149,5.93,11.17,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,67,35,6,149,5.86,11.49,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,66,34,6,149,5.86,11.65,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,66,33,6,149,5.79,12.0,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,65,32,6,149,5.8,12.19,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,65,31,6,149,5.73,12.58,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,64,30,6,149,5.73,12.8,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,58,29,6,149,6.07,12.0,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,57,28,6,149,6.07,12.21,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,56,27,6,149,6.06,12.44,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,52,26,6,149,6.26,12.0,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,52,25,5,149,6.19,12.48,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,50,24,5,149,6.25,12.5,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,50,23,5,149,6.19,13.04,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,50,22,5,149,6.12,13.64,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,49,21,5,149,6.12,14.0,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,45,20,5,149,6.3,13.5,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,43,19,5,149,6.36,13.58,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,37,18,5,149,6.65,12.33,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,36,18,5,149,6.71,12.0,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,32,17,5,149,6.87,11.29,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,31,16,5,149,6.87,11.62,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,25,15,5,149,7.14,10.0,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,24,14,5,149,7.13,10.29,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,23,13,5,149,7.12,10.62,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,21,12,5,149,7.17,10.5,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,20,11,5,149,7.16,10.91,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,19,10,5,149,7.15,11.4,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,13,9,5,149,7.41,8.67,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,12,8,5,149,7.39,9.0,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,8,7,5,149,7.54,6.86,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,7,7,5,149,7.59,6.0,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,7,6,4,149,7.53,7.0,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,6,6,4,149,7.58,6.0,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,2,5,4,149,7.72,2.4,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,1,4,3,149,7.71,1.5,0
Kathmandu Gurkhas,Karnali Yaks,Kathmandu,0,3,3,149,7.85,0.0,0
Biratnagar Kings,Lumbini Lions,Kathmandu,190,114,9,191,2.0,10.0,1
Biratnagar Kings,Lumbini Lions,Kathmandu,188,113,9,191,3.43,9.98,1
Biratnagar Kings,Lumbini Lions,Kathmandu,187,113,9,191,4.29,9.93,1
Biratnagar Kings,Lumbini Lions,Kathmandu,181,112,9,191,8.25,9.7,1
Biratnagar Kings,Lumbini Lions,Kathmandu,181,111,9,191,7.33,9.78,1
Biratnagar Kings,Lumbini Lions,Kathmandu,181,110,9,191,6.6,9.87,1
Biratnagar Kings,Lumbini Lions,Kathmandu,181,109,9,191,6.0,9.96,1
Biratnagar Kings,Lumbini Lions,Kathmandu,180,108,9,191,6.0,10.0,1
Biratnagar Kings,Lumbini Lions,Kathmandu,180,107,9,191,5.54,10.09,1
Biratnagar Kings,Lumbini Lions,Kathmandu,179,106,9,191,5.57,10.13,1
Biratnagar Kings,Lumbini Lions,Kathmandu,178,105,9,191,5.6,10.17,1
Biratnagar Kings,Lumbini Lions,Kathmandu,178,104,9,191,5.25,10.27,1
Biratnagar Kings,Lumbini Lions,Kathmandu,178,103,9,191,4.94,10.37,1
Biratnagar Kings,Lumbini Lions,Kathmandu,172,102,9,191,6.67,10.12,1
Biratnagar Kings,Lumbini Lions,Kathmandu,168,101,9,191,7.58,9.98,1
Biratnagar Kings,Lumbini Lions,Kathmandu,164,100,9,191,8.4,9.84,1
Biratnagar Kings,Lumbini Lions,Kathmandu,160,99,9,191,9.14,9.7,1
Biratnagar Kings,Lumbini Lions,Kathmandu,160,98,9,191,8.73,9.8,1
Biratnagar Kings,Lumbini Lions,Kathmandu,160,97,9,191,8.35,9.9,1
Biratnagar Kings,Lumbini Lions,Kathmandu,160,96,9,191,8.0,10.0,1
Biratnagar Kings,Lumbini Lions,Kathmandu,160,95,9,191,7.68,10.11,1
Biratnagar Kings,Lumbini Lions,Kathmandu,160,94,9,191,7.38,10.21,1
Biratnagar Kings,Lumbini Lions,Kathmandu,154,93,9,191,8.44,9.94,1
Biratnagar Kings,Lumbini Lions,Kathmandu,150,92,9,191,9.0,9.78,1
Biratnagar Kings,Lumbini Lions,Kathmandu,148,91,9,191,9.1,9.76,1
Biratnagar Kings,Lumbini Lions,Kathmandu,144,90,9,191,9.6,9.6,1
Biratnagar Kings,Lumbini Lions,Kathmandu,144,89,9,191,9.29,9.71,1
Biratnagar Kings,Lumbini Lions,Kathmandu,142,88,9,191,9.38,9.68,1
Biratnagar Kings,Lumbini Lions,Kathmandu,138,87,9,191,9.82,9.52,1
Biratnagar Kings,Lumbini Lions,Kathmandu,138,86,9,191,9.53,9.63,1
Biratnagar Kings,Lumbini Lions,Kathmandu,138,85,9,191,9.26,9.74,1
Biratnagar Kings,Lumbini Lions,Kathmandu,138,84,9,191,9.0,9.86,1
Biratnagar Kings,Lumbini Lions,Kathmandu,138,83,9,191,8.76,9.98,1
Biratnagar Kings,Lumbini Lions,Kathmandu,138,82,9,191,8.53,10.1,1
Biratnagar Kings,Lumbini Lions,Kathmandu,137,81,9,191,8.46,10.15,1
Biratnagar Kings,Lumbini Lions,Kathmandu,133,80,9,191,8.85,9.97,1
Biratnagar Kings,Lumbini Lions,Kathmandu,129,79,9,191,9.22,9.8,1
Biratnagar Kings,Lumbini Lions,Kathmandu,128,78,9,191,9.14,9.85,1
Biratnagar Kings,Lumbini Lions,Kathmandu,128,77,8,191,8.93,9.97,1
Biratnagar Kings,Lumbini Lions,Kathmandu,128,76,8,191,8.73,10.11,1
Biratnagar Kings,Lumbini Lions,Kathmandu,127,75,8,191,8.67,10.16,1
Biratnagar Kings,Lumbini Lions,Kathmandu,126,74,8,191,8.61,10.22,1
Biratnagar Kings,Lumbini Lions,Kathmandu,126,73,8,191,8.43,10.36,1
Biratnagar Kings,Lumbini Lions,Kathmandu,125,72,8,191,8.38,10.42,1
